id,model,variant,temperature,question,reference,prediction,latency,pred_len
83826,google/gemini-2.5-flash-lite,detailed,0.0,ктоо завоевал Пиренейский полуостров?,римлянами,римляне,0.5281670093536377,7
34127,google/gemini-2.5-flash-lite,detailed,0.0,Когда возрастают агентские издержки?,При переходе к понижающей фазе деловой активности,при переходе к понижающей фазе деловой активности,0.5579245090484619,49
28839,google/gemini-2.5-flash-lite,detailed,0.0,Чего требуют от культуристов высокие темпы восстановления и роста мышц?,соблюдения специализированной диеты,специализированной диеты,0.67948317527771,24
41551,google/gemini-2.5-flash-lite,detailed,0.0,В чем могут наблюдаться точно такие же феномены?,В свободном программном обеспечении,В свободном программном обеспечении,1.222956657409668,35
23146,google/gemini-2.5-flash-lite,detailed,0.0,От чего зависело время нахождения под водой подводной лодки?,от заряда батарей и запаса кислорода,от заряда батарей и запаса кислорода,0.5197527408599854,36
61553,google/gemini-2.5-flash-lite,detailed,0.0,Какое название получила группа диффеоморфизмов?,имя групп Ли,группы Ли,0.4064970016479492,9
12830,google/gemini-2.5-flash-lite,detailed,0.0,Какая система в 1920 году после установления советской власти в Азербайджане была значительно перестроена?,финансово-кредитная система,финансово-кредитная система,0.607682466506958,27
7518,google/gemini-2.5-flash-lite,detailed,0.0,С чем взаимосвязано распространение гена светлой кожи SLC24A5 по Центральной и Южной Европе?,миграцией неолитических земледельцев с Ближнего Востока,миграцией неолитических земледельцев с Ближнего Востока,0.4077448844909668,55
59283,google/gemini-2.5-flash-lite,detailed,0.0,Что может быть местом совершения сделок спот?,Межбанковский валютный рынок,"межбанковский валютный рынок, фондовые и иные биржи, внебиржевые рынки",0.6522009372711182,70
24823,google/gemini-2.5-flash-lite,detailed,0.0,Какая марка автомобилей производится с использованием большого количества труда и только некоторых станков общего назначения?,Лотус,Лотус,0.383897066116333,5
51886,google/gemini-2.5-flash-lite,detailed,0.0,Какой формат экрана используется в телевидении высокой чёткости?,16:9,16:9,0.5041124820709229,4
1015,google/gemini-2.5-flash-lite,detailed,0.0,Что вдохновило Байрона на сочинение Шильонского узника ?,История Шильонского замка,История Шильонского замка,0.4305837154388428,25
40635,google/gemini-2.5-flash-lite,detailed,0.0,К кому перешло лидерство в области реактивной пассажирской авиации,к Советскому Союзу с авиалайнером Ту-104,Советскому Союзу и США,0.39454078674316406,22
40076,google/gemini-2.5-flash-lite,detailed,0.0,Что стало причиной упадка города?,море продолжило отступать,отступление моря,0.4012281894683838,16
47702,google/gemini-2.5-flash-lite,detailed,0.0,Когда в Исландии введен запрет на получение иностранных пожертвований для политических партий?,В 1978 году.,1978,0.4026312828063965,4
48941,google/gemini-2.5-flash-lite,detailed,0.0,Где Дилан навестил Боба?,В психлечебнице,в психлечебнице,0.42627382278442383,15
22331,google/gemini-2.5-flash-lite,detailed,0.0,Какими были отношения Бунина и Ходасевича до переезда во Францию?,поверхностными,поверхностными,0.5976083278656006,14
49,google/gemini-2.5-flash-lite,detailed,0.0,Какую температуру пламени может достигать ацетилен при сгорании в кислороде?,3150 °C,3150 °C,0.4153425693511963,7
31677,google/gemini-2.5-flash-lite,detailed,0.0,Чем оно дополняется?,Творческой самобытностью художника,творческой самобытностью художника,0.4994215965270996,34
16005,google/gemini-2.5-flash-lite,detailed,0.0,Как звучало первое письменное упоминание названия чешского языка на латинском языке?,lingua Sclavonica,lingua Sclavonica,0.42316126823425293,17
55523,google/gemini-2.5-flash-lite,detailed,0.0,Что такое конвекция?,Перенос тепла теплопроводностью.,перенос тепла в самой материи,0.5126099586486816,29
11530,google/gemini-2.5-flash-lite,detailed,0.0,Во сколько раз увеличился капитал в 1914 году?,в шесть раз,в шесть раз,0.41759157180786133,11
42356,google/gemini-2.5-flash-lite,detailed,0.0,Кем представлены головоногие?,примитивными наутилоидами,двужаберные и наутилоидеи,0.4100382328033447,25
33481,google/gemini-2.5-flash-lite,detailed,0.0,Какую шерсть перерабптывают По аппаратной системе прядения,короткую шерсть,короткую шерсть,0.44121432304382324,15
29396,google/gemini-2.5-flash-lite,detailed,0.0,Какова длина микровиллей?,2/3 длины жгутика,2/3 длины жгутика,0.4707479476928711,17
69135,google/gemini-2.5-flash-lite,detailed,0.0,"Что, кроме объективной информации, позволяет передавать искусство?","эмоции, настроение, чувства","эмоции, настроение, чувства",0.42194676399230957,27
68109,google/gemini-2.5-flash-lite,detailed,0.0,"Для чего Ивану Грозному нужна была крепость, сооруженная разборно-сборным способом?",в качестве опорной базы перед походом на Казань,опорная база перед походом на Казань,0.7073342800140381,36
3010,google/gemini-2.5-flash-lite,detailed,0.0,Что нужно было сделать нацистскому правительству после упразднения профсоюзов?,облегчить рабочие условия и улучшить индустриальные отношения,облегчить рабочие условия и улучшить индустриальные отношения,0.5085930824279785,61
32818,google/gemini-2.5-flash-lite,detailed,0.0,Что такое метромост?,"мост, по которому проходит линия метрополитена.","мост, по которому проходит линия метрополитена",0.41950058937072754,46
10831,google/gemini-2.5-flash-lite,detailed,0.0,Где всё чаще требуется понимание функций мозга?,"в психологической теории и практике, особенно в области искусственного интеллекта, нейропсихологии, и когнитивной нейробиологии.","искусственном интеллекте, нейропсихологии, и когнитивной нейробиологии",0.43250393867492676,70
80738,google/gemini-2.5-flash-lite,detailed,0.0,Какие народы оказали влияние на этногенез финикийцев?,индоевропейские народы моря,индоевропейские народы моря,0.49035096168518066,27
79771,google/gemini-2.5-flash-lite,detailed,0.0,На сколько данный вид морозоустойчив?,выдерживает понижения температуры до −20 °С,до -20 °С,0.9137346744537354,9
7669,google/gemini-2.5-flash-lite,detailed,0.0,От чего не зависит или слабо зависит скорость накопления мутаций в данном гене?,от действия естественного отбора,действия естественного отбора,0.44286060333251953,29
65759,google/gemini-2.5-flash-lite,detailed,0.0,Как часто одиночные осы-бембексы приносят своим личинкам по несколько убитых мух?,ежедневно,ежедневно,0.4826958179473877,9
8218,google/gemini-2.5-flash-lite,detailed,0.0,Когда происходит устойчивое залегание снежного покрова в Гомеле?,с 20 декабря по 15 марта,с 20 декабря по 15 марта,0.5764141082763672,24
45169,google/gemini-2.5-flash-lite,detailed,0.0,От пожеланий кого на практике зависит исполнение требований нормативов по оборудованию подземных метрополитенов,заказчика,заказчика,0.44043493270874023,9
50269,google/gemini-2.5-flash-lite,detailed,0.0,"в какое время Федеральный резервный банк Бостона, в рамках Федеральной резервной системы, способствует ценовой стабильности и устойчивого экономического роста в Новой Англии и нации?",В настоящее время,В настоящее время,0.398911714553833,17
82234,google/gemini-2.5-flash-lite,detailed,0.0,Что помимо громадного научного и исторического значения имеет наследие Леонардо да Винчи?,художественную ценность,художественную ценность,0.4545016288757324,23
3717,google/gemini-2.5-flash-lite,detailed,0.0,Кто выступает в поддержку фискальной политики?,представители кейнсианской мысли,кейнсианцы,0.4786958694458008,10
35675,google/gemini-2.5-flash-lite,detailed,0.0,"Какой окончательный итог подводят следователи, если видят противоположное направление в положении тела и веревки?",имело место убийство,убийство,0.40636324882507324,8
23933,google/gemini-2.5-flash-lite,detailed,0.0,Сколько лет назад вымерли животные из ряда характерных для плейстоценовой фауны родов?,10—12 тыс. лет назад,10—12 тыс,0.5153872966766357,9
