id,model,variant,temperature,question,reference,prediction,latency,pred_len
23146,openai/gpt-4.1-nano,detailed,0.0,От чего зависело время нахождения под водой подводной лодки?,от заряда батарей и запаса кислорода,от заряда батарей и запаса кислорода,1.587402105331421,36
61553,openai/gpt-4.1-nano,detailed,0.0,Какое название получила группа диффеоморфизмов?,имя групп Ли,группы Ли,0.7190155982971191,9
12830,openai/gpt-4.1-nano,detailed,0.0,Какая система в 1920 году после установления советской власти в Азербайджане была значительно перестроена?,финансово-кредитная система,финансово-кредитная,0.6196584701538086,19
7518,openai/gpt-4.1-nano,detailed,0.0,С чем взаимосвязано распространение гена светлой кожи SLC24A5 по Центральной и Южной Европе?,миграцией неолитических земледельцев с Ближнего Востока,миграцией неолитических земледельцев,1.325967788696289,36
59283,openai/gpt-4.1-nano,detailed,0.0,Что может быть местом совершения сделок спот?,Межбанковский валютный рынок,"межбанковский валютный рынок, фондовые и иные биржи, внебиржевые рынки",0.7129917144775391,70
24823,openai/gpt-4.1-nano,detailed,0.0,Какая марка автомобилей производится с использованием большого количества труда и только некоторых станков общего назначения?,Лотус,Лотус,1.2033133506774902,5
51886,openai/gpt-4.1-nano,detailed,0.0,Какой формат экрана используется в телевидении высокой чёткости?,16:9,16:9,0.7440645694732666,4
1015,openai/gpt-4.1-nano,detailed,0.0,Что вдохновило Байрона на сочинение Шильонского узника ?,История Шильонского замка,Шильонский замок,0.6041238307952881,16
40635,openai/gpt-4.1-nano,detailed,0.0,К кому перешло лидерство в области реактивной пассажирской авиации,к Советскому Союзу с авиалайнером Ту-104,Советский Союз и США,0.8272080421447754,20
40076,openai/gpt-4.1-nano,detailed,0.0,Что стало причиной упадка города?,море продолжило отступать,отступление моря,0.7031600475311279,16
47702,openai/gpt-4.1-nano,detailed,0.0,Когда в Исландии введен запрет на получение иностранных пожертвований для политических партий?,В 1978 году.,1978,0.7070376873016357,4
48941,openai/gpt-4.1-nano,detailed,0.0,Где Дилан навестил Боба?,В психлечебнице,в психлечебнице,1.1188437938690186,15
22331,openai/gpt-4.1-nano,detailed,0.0,Какими были отношения Бунина и Ходасевича до переезда во Францию?,поверхностными,поверхностными,0.7461326122283936,14
49,openai/gpt-4.1-nano,detailed,0.0,Какую температуру пламени может достигать ацетилен при сгорании в кислороде?,3150 °C,3150 °C,0.9241354465484619,7
31677,openai/gpt-4.1-nano,detailed,0.0,Чем оно дополняется?,Творческой самобытностью художника,творческой самобытностью,0.8211081027984619,24
16005,openai/gpt-4.1-nano,detailed,0.0,Как звучало первое письменное упоминание названия чешского языка на латинском языке?,lingua Sclavonica,lingua Sclavonica,0.8197238445281982,17
55523,openai/gpt-4.1-nano,detailed,0.0,Что такое конвекция?,Перенос тепла теплопроводностью.,перенос тепла в самой материи,1.4294342994689941,29
11530,openai/gpt-4.1-nano,detailed,0.0,Во сколько раз увеличился капитал в 1914 году?,в шесть раз,шесть раз,0.7403664588928223,9
42356,openai/gpt-4.1-nano,detailed,0.0,Кем представлены головоногие?,примитивными наутилоидами,наутилоидеи и двужаберные,0.8020777702331543,25
33481,openai/gpt-4.1-nano,detailed,0.0,Какую шерсть перерабптывают По аппаратной системе прядения,короткую шерсть,короткую,0.7929937839508057,8
29396,openai/gpt-4.1-nano,detailed,0.0,Какова длина микровиллей?,2/3 длины жгутика,2/3 длины жгутика,1.1034502983093262,17
69135,openai/gpt-4.1-nano,detailed,0.0,"Что, кроме объективной информации, позволяет передавать искусство?","эмоции, настроение, чувства","эмоции, настроение, чувства",1.374112844467163,27
68109,openai/gpt-4.1-nano,detailed,0.0,"Для чего Ивану Грозному нужна была крепость, сооруженная разборно-сборным способом?",в качестве опорной базы перед походом на Казань,опорная база,2.0496082305908203,12
3010,openai/gpt-4.1-nano,detailed,0.0,Что нужно было сделать нацистскому правительству после упразднения профсоюзов?,облегчить рабочие условия и улучшить индустриальные отношения,облегчить условия,0.5926535129547119,17
32818,openai/gpt-4.1-nano,detailed,0.0,Что такое метромост?,"мост, по которому проходит линия метрополитена.","Мост, по которому проходит линия метрополитена",0.9461989402770996,46
10831,openai/gpt-4.1-nano,detailed,0.0,Где всё чаще требуется понимание функций мозга?,"в психологической теории и практике, особенно в области искусственного интеллекта, нейропсихологии, и когнитивной нейробиологии.",в психологии,1.2222440242767334,12
80738,openai/gpt-4.1-nano,detailed,0.0,Какие народы оказали влияние на этногенез финикийцев?,индоевропейские народы моря,индоевропейские народы моря,0.8196818828582764,27
79771,openai/gpt-4.1-nano,detailed,0.0,На сколько данный вид морозоустойчив?,выдерживает понижения температуры до −20 °С,−20 °С,0.6250770092010498,6
7669,openai/gpt-4.1-nano,detailed,0.0,От чего не зависит или слабо зависит скорость накопления мутаций в данном гене?,от действия естественного отбора,естественный отбор,0.818183422088623,18
65759,openai/gpt-4.1-nano,detailed,0.0,Как часто одиночные осы-бембексы приносят своим личинкам по несколько убитых мух?,ежедневно,ежедневно,0.5993025302886963,9
8218,openai/gpt-4.1-nano,detailed,0.0,Когда происходит устойчивое залегание снежного покрова в Гомеле?,с 20 декабря по 15 марта,с 20 декабря по 15 марта,0.9420130252838135,24
45169,openai/gpt-4.1-nano,detailed,0.0,От пожеланий кого на практике зависит исполнение требований нормативов по оборудованию подземных метрополитенов,заказчика,заказчика,1.3209774494171143,9
50269,openai/gpt-4.1-nano,detailed,0.0,"в какое время Федеральный резервный банк Бостона, в рамках Федеральной резервной системы, способствует ценовой стабильности и устойчивого экономического роста в Новой Англии и нации?",В настоящее время,в настоящее время,0.8144841194152832,17
82234,openai/gpt-4.1-nano,detailed,0.0,Что помимо громадного научного и исторического значения имеет наследие Леонардо да Винчи?,художественную ценность,художественную ценность,0.7209885120391846,23
3717,openai/gpt-4.1-nano,detailed,0.0,Кто выступает в поддержку фискальной политики?,представители кейнсианской мысли,нет ответа,0.5833775997161865,10
35675,openai/gpt-4.1-nano,detailed,0.0,"Какой окончательный итог подводят следователи, если видят противоположное направление в положении тела и веревки?",имело место убийство,убийство,0.5249133110046387,8
23933,openai/gpt-4.1-nano,detailed,0.0,Сколько лет назад вымерли животные из ряда характерных для плейстоценовой фауны родов?,10—12 тыс. лет назад,10—12 тыс. лет назад,0.9404313564300537,20
