id,model,variant,temperature,question,reference,prediction,latency,pred_len
27575,anthropic/claude-3-haiku,short,0.0,В чем роль специалиста по связям с общественность?,в коммуникации с массовой аудиторией различными способами,"Согласно тексту, роль специалиста по связям с общественностью (PR-менеджера) заключается в следующем:

1. Коммуникация с массовой аудиторией различными способами, которые могли бы служить интересам компании.

2. Использование множества различных методов, цель которых - донести информацию массовому зрителю. Сюда входят спонсорские пакеты, организация мероприят",1.4551315307617188,361
15585,anthropic/claude-3-haiku,short,0.0,Чем являлась Новая Рейнская газета для К. Маркса и Ф. Энгельса?,Партийной прессой.,"Согласно тексту, Новая Рейнская газета была органом, в котором К. Маркс и Ф. Энгельс использовали обзор печати в качестве средства для борьбы с буржуазной прессой.",1.014143705368042,163
41428,anthropic/claude-3-haiku,short,0.0,"На сколько процентов объём отгруженных товаров собственного производства, выполненных работ и услуг по крупным и средним промышленным предприятиям в 2010 году больше, чем в 2009 году?","На 26,1 процента больше.","Согласно тексту, объём отгруженных товаров собственного производства, выполненных работ и услуг по крупным и средним промышленным предприятиям в 2010 году в действующих ценах составил 100,8 миллиарда рублей, что на 26,1 процента больше, чем в 2009 году.",1.0402672290802002,253
63271,anthropic/claude-3-haiku,short,0.0,Сколько лет происходит развитие мозговой массы?,до 20 лет.,"Согласно тексту, рост мозга продолжается до 20 лет.",0.676872730255127,51
68313,anthropic/claude-3-haiku,short,0.0,Что появилось вследствие сравнительно-исторического исследования индоиранской ветви индоевропейских языков?,термин индоиранские языки,"Согласно тексту, вследствие сравнительно-исторического исследования индоиранской ветви индоевропейских языков появился термин ""индоиранские языки"". Текст указывает, что ""она традиционно разделялась на индоарийскую и иранскую группы, вследствие чего и появился термин индоиранские языки"".",1.3215816020965576,287
80474,anthropic/claude-3-haiku,short,0.0,Вследствие чего возникают сезоны?,вследствие наклона земной оси относительно плоскости орбиты,"Согласно тексту, сезоны возникают вследствие наклона земной оси относительно плоскости орбиты. Из-за этого наклона летом или зимой одна часть планеты получает большее количество солнечной энергии, чем другая. Эта ситуация меняется по мере того, как Земля перемещается по орбите.",1.332172155380249,278
66281,anthropic/claude-3-haiku,short,0.0,"Какой статьей допускаются исключения в отношении запрета, установленного частью 6 статьи 9?",частью 4 статьи 9 Закона о торговле,"Согласно тексту, исключения в отношении запрета, установленного частью 6 статьи 9 Закона о торговле, допускаются частью 4 статьи 9 этого же закона.",1.0273537635803223,147
45026,anthropic/claude-3-haiku,short,0.0,"При игре на каком инструменте используется ударный способ, когда медные тангеноты вдавливают струны в твёрдую поверхность и заставляют их вибрировать от удара?",на клавикорде,"Согласно тексту, ударный способ, когда медные тангеноты вдавливают струны в твёрдую поверхность и заставляют их вибрировать от удара, используется при игре на клавикорде.",1.0191521644592285,170
59480,anthropic/claude-3-haiku,short,0.0,Кто частично финансировал проект Луи?,старший брат Огюст,"Согласно тексту, проект Луи Люмьера частично финансировал его старший брат Огюст Люмьер.",3.078606128692627,88
76436,anthropic/claude-3-haiku,short,0.0,Что образуется в результате выделения газов при быстром застывании кислых и средних лав?,пористое вулканическое стекло,"В результате выделения газов при быстром застывании кислых и средних лав образуется пористое вулканическое стекло, называемое пемзой.",0.8177123069763184,133
14891,anthropic/claude-3-haiku,short,0.0,Для чего пути кладутся с учётом габаритов подвижного состава?,"для безопасного прохода по мостам, тоннелям и другим строениям","Пути кладутся с учётом габаритов подвижного состава для обеспечения безопасного прохода вагонов и грузов по мостам, тоннелям и другим строениям. Это необходимо, чтобы избежать столкновений или повреждений подвижного состава при движении по железной дороге.",1.5088541507720947,256
20762,anthropic/claude-3-haiku,short,0.0,"Что оценивают, определяя меру развития государственного регулирования?","селективное регулирование, антициклическое регулирование, программирование","Согласно контексту, определяя меру развития государственного регулирования, оценивают:

1) Селективное регулирование
2) Антициклическое регулирование
3) Программирование

Текст указывает, что мера развития государственного регулирования включает в себя оценку этих трех аспектов государственного вмешательства в экономику.",1.3644309043884277,322
82940,anthropic/claude-3-haiku,short,0.0,На что надеется автор?,это поможет решить проблемы человеческого общества,"Согласно контексту, автор Джон Ньютон надеется, что гармоничное сочетание лучших элементов восточной и западной культур, а также популяризация этических теорий Китая на Западе, поможет решить проблемы человеческого общества в 21 веке, которые каждая культура по отдельности не в состоянии решить.",1.3260161876678467,296
379,anthropic/claude-3-haiku,short,0.0,Куда Карл неоднократно вторгался?,В Бретань.,"Согласно тексту, Карл неоднократно вторгался в Бретань.",0.9873645305633545,55
28946,anthropic/claude-3-haiku,short,0.0,Что позволила изобразить писателю свойственная ему объективность?,Динамику внутренней жизни героев.,"Согласно тексту, свойственная Толстому объективность позволила ему глубоко и правдиво изобразить динамику внутренней жизни героев, которая не подчинена у него каким-либо изначально заданным схемам и стереотипам.",0.8969132900238037,211
42607,anthropic/claude-3-haiku,short,0.0,"В каком году Сакс приехал в Париж, для того, чтобы продвинуть саксофон?",1842,"Согласно тексту, Сакс прибыл в Париж в 1842 году, где также планировал продвигать своё новое изобретение - саксофон.",0.984649658203125,116
43591,anthropic/claude-3-haiku,short,0.0,Какой фасад имеет вид театральной декорации?,Двухъярусный,"Согласно тексту, двухъярусный фасад библиотеки, украшенный колоннами, имеет вид театральной декорации.",0.8167541027069092,102
80345,anthropic/claude-3-haiku,short,0.0,С какого момепнта управлению Сибирью перешло к казанскому дворцу?,С 1599 г.,"Согласно тексту, с 1599 года управление Сибирью перешло к казанскому дворцу:

""С 1599 г. Сибирью управлял казанский дворец, а с 1637 г. в записных книгах значится Сибирский приказ.""",1.1285789012908936,181
8167,anthropic/claude-3-haiku,short,0.0,"Как называлось первое устройство, использующееся только в качестве микрофона?",угольный микрофон Эдисона,"Согласно тексту, первым устройством, использующимся только в качестве микрофона, был угольный микрофон Эдисона.",0.8584287166595459,111
36561,anthropic/claude-3-haiku,short,0.0,В каком году было подписано соглашение между MasterCard International и европейской системой Eurocard?,В 1968 г.,"Согласно контексту, соглашение между MasterCard International и европейской системой Eurocard было подписано в 1968 году.",0.77142333984375,121
58300,anthropic/claude-3-haiku,short,0.0,При какое температуре происходит возбуждение вращательных уровней молекулы CO?,в несколько десятков кельвин,"Согласно тексту, вращательные уровни молекулы CO возбуждаются уже при температурах в несколько десятков кельвин.",1.1753005981445312,112
16443,anthropic/claude-3-haiku,short,0.0,С помощью чего могут быть изменены вариации ВМП?,При помощи спутниковой альтиметрии.,"Согласно тексту, вариации ВМП (вариации магнитного поля Земли) могут быть измерены при помощи спутниковой альтиметрии, например, с использованием спутников TOPEX/Poseidon и Jason 1. Эти спутниковые измерения используются для определения повышения уровня моря, расчета содержания тепла и геострофических течений, а также для обнаружения и изучения",1.6950328350067139,346
49387,anthropic/claude-3-haiku,short,0.0,Какие есть виды смешанного состава облаков,"кучево-дождевые, слоисто-дождевые, высоко-слоистые","Согласно тексту, основные виды облаков со смешанным составом, из которых выпадают осадки, являются:

1. Кучево-дождевые облака
2. Слоисто-дождевые облака 
3. Высоко-слоистые облака

Также текст упоминает, что слабые моросящие осадки могут выпадать из однородных по составу облаков, таких как:

4. Сл",1.335792064666748,299
47221,anthropic/claude-3-haiku,short,0.0,Что такое донорство крови и ее компонентов?,добровольная сдача крови,"Согласно тексту, донорство крови и ее компонентов - это добровольная сдача крови и/или ее компонентов донорами, а также мероприятия, направленные на организацию и обеспечение безопасности заготовки крови и ее компонентов.",1.0468854904174805,221
79474,anthropic/claude-3-haiku,short,0.0,Как у других особей могут быть распределены побелевшие участки?,Несимметрично.,"Согласно тексту, у других особей побелевшие участки могут быть распределены по крылу несимметрично. Текст указывает, что ""у других особей побелевшие участки могут быть распределены по крылу несимметрично"".",0.8982353210449219,205
83826,anthropic/claude-3-haiku,short,0.0,ктоо завоевал Пиренейский полуостров?,римлянами,"Согласно тексту, Пиренейский полуостров был завоеван римлянами.",0.8186466693878174,63
34127,anthropic/claude-3-haiku,short,0.0,Когда возрастают агентские издержки?,При переходе к понижающей фазе деловой активности,"Согласно тексту, агентские издержки финансовых посредников, как правило, возрастают при переходе к понижающей фазе деловой активности.",0.8197658061981201,134
28839,anthropic/claude-3-haiku,short,0.0,Чего требуют от культуристов высокие темпы восстановления и роста мышц?,соблюдения специализированной диеты,"Высокие темпы восстановления и роста мышц требуют от культуристов соблюдения специализированной диеты. Культуристам требуется больше калорий, чем среднему человеку того же веса, чтобы обеспечить белком и энергией затраты на тренировки, восстановление и собственно рост мышц.",1.1499826908111572,274
41551,anthropic/claude-3-haiku,short,0.0,В чем могут наблюдаться точно такие же феномены?,В свободном программном обеспечении,"Согласно контексту, точно такие же феномены, как в коммерческом программном обеспечении, могут наблюдаться и в свободном программном обеспечении. Например:

1. Недостаток интереса к поддержке и развитию свободного ПО.

2. Ситуация, когда основной ценностью является не само ПО, а сопутствующие услуги по его обслуживанию.

3",1.405848503112793,324
23146,anthropic/claude-3-haiku,short,0.0,От чего зависело время нахождения под водой подводной лодки?,от заряда батарей и запаса кислорода,"Согласно тексту, время нахождения подводной лодки под водой зависело от:

1) Заряда батарей
2) Запаса кислорода

Текст указывает, что подводные лодки того периода ""могли погружаться на глубину до 100-150 метров, и находиться под водой сравнительно небольшое время, измеряемое в часах и зависящее от заряда батарей и запаса",2.132594108581543,322
61553,anthropic/claude-3-haiku,short,0.0,Какое название получила группа диффеоморфизмов?,имя групп Ли,"Согласно тексту, группы диффеоморфизмов, которые возникли при анализе вопроса об интегрировании дифференциальных уравнений в квадратурах, получили впоследствии имя групп Ли.",1.4586701393127441,173
12830,anthropic/claude-3-haiku,short,0.0,Какая система в 1920 году после установления советской власти в Азербайджане была значительно перестроена?,финансово-кредитная система,"Согласно тексту, в 1920 году после установления советской власти в Азербайджане финансово-кредитная система была значительно перестроена.",0.9867908954620361,137
7518,anthropic/claude-3-haiku,short,0.0,С чем взаимосвязано распространение гена светлой кожи SLC24A5 по Центральной и Южной Европе?,миграцией неолитических земледельцев с Ближнего Востока,"Согласно тексту, окончательное распространение гена светлой кожи SLC24A5 по Центральной и Южной Европе связано с миграцией неолитических земледельцев с Ближнего Востока. Географически и хронологически это изменение также близко к мутации, которая привела к появлению перевариваемости лактозы.",1.1543018817901611,292
59283,anthropic/claude-3-haiku,short,0.0,Что может быть местом совершения сделок спот?,Межбанковский валютный рынок,"Согласно контексту, местом совершения сделок спот могут быть:

1. Межбанковский валютный рынок
2. Фондовые и иные биржи
3. Внебиржевые рынки (товарный, фондовый и валютный)",1.228973388671875,172
24823,anthropic/claude-3-haiku,short,0.0,Какая марка автомобилей производится с использованием большого количества труда и только некоторых станков общего назначения?,Лотус,"Согласно тексту, автомобили марки Лотус производятся с использованием большого количества труда и только некоторых станков общего назначения, в отличие от автомобилей Форд, которые изготавливаются на высоко автоматизированных фабриках с огромным количеством капитального оборудования и относительно малым количеством труда.",1.6371004581451416,323
51886,anthropic/claude-3-haiku,short,0.0,Какой формат экрана используется в телевидении высокой чёткости?,16:9,"Согласно тексту, в телевидении высокой чёткости (ТВЧ, HDTV) используется формат экрана 16:9.",0.8049695491790771,92
1015,anthropic/claude-3-haiku,short,0.0,Что вдохновило Байрона на сочинение Шильонского узника ?,История Шильонского замка,"Согласно тексту, историю Шильонского замка вдохновила Байрона на сочинение ""Шильонского узника"".",0.8421382904052734,96
40635,anthropic/claude-3-haiku,short,0.0,К кому перешло лидерство в области реактивной пассажирской авиации,к Советскому Союзу с авиалайнером Ту-104,"Согласно тексту, лидерство в области реактивной пассажирской авиации перешло к Советскому Союзу с авиалайнером Ту-104 (первый полёт 17 июня 1955) и США с Boeing 707 (первый полёт 15 июля 1954 года), созданными на основе военных самолётов.",1.6458792686462402,238
40076,anthropic/claude-3-haiku,short,0.0,Что стало причиной упадка города?,море продолжило отступать,"Согласно тексту, основной причиной упадка города Эфеса стало то, что море продолжило отступать от города. Это привело к тому, что бухта, на которой был основан город, заилилась и полностью обмелела, что сделало город непригодным для торговли и развития. Таким образом, отступление моря от города стало ключевым фактором его упадка.",1.4205732345581055,331
47702,anthropic/claude-3-haiku,short,0.0,Когда в Исландии введен запрет на получение иностранных пожертвований для политических партий?,В 1978 году.,"Согласно тексту, запрет на получение иностранных пожертвований для политических партий в Исландии был введен в 1978 году.",0.8169913291931152,121
48941,anthropic/claude-3-haiku,short,0.0,Где Дилан навестил Боба?,В психлечебнице,"Согласно тексту, Боб Дилан и Вуди Гатри встречались один раз, когда Дилан навестил Гатри в психлечебнице.",0.9231860637664795,105
22331,anthropic/claude-3-haiku,short,0.0,Какими были отношения Бунина и Ходасевича до переезда во Францию?,поверхностными,"Согласно тексту, до переезда во Францию отношения Бунина и Ходасевича были поверхностными. Текст говорит, что ""их отношения были поверхностными вплоть до переезда во Францию"". Это означает, что до эмиграции во Францию их знакомство и взаимодействие были довольно формальными и не отличались близостью.",1.2277789115905762,301
49,anthropic/claude-3-haiku,short,0.0,Какую температуру пламени может достигать ацетилен при сгорании в кислороде?,3150 °C,"Согласно тексту, при сгорании ацетилена в кислороде температура пламени достигает 3150 °C.",1.0267658233642578,90
31677,anthropic/claude-3-haiku,short,0.0,Чем оно дополняется?,Творческой самобытностью художника,"Согласно тексту, копирование черт внешнего мира само по себе никогда не представлялось целью искусства. Оно дополняется творческой самобытностью художника.

Ключевая фраза из текста:
""По возможности верное воспроизведение действительности дополняется творческой самобытностью художника.""",1.0487322807312012,287
16005,anthropic/claude-3-haiku,short,0.0,Как звучало первое письменное упоминание названия чешского языка на латинском языке?,lingua Sclavonica,"Согласно тексту, первое письменное упоминание названия чешского языка на латинском языке звучало как ""lingua Sclavonica"" - ""славянский язык"".",1.1185262203216553,141
55523,anthropic/claude-3-haiku,short,0.0,Что такое конвекция?,Перенос тепла теплопроводностью.,"Согласно контексту, конвекция - это перенос тепла в самой материи, когда нагретый газ (в данном случае гелий) движется вверх, а холодный опускается вниз, создавая конвекционные токи, которые переносят тепло.",1.3165807723999023,207
11530,anthropic/claude-3-haiku,short,0.0,Во сколько раз увеличился капитал в 1914 году?,в шесть раз,"Согласно тексту, капитал Deutsche Bank увеличился в шесть раз с момента основания к 1914 году. Текст указывает, что на 1914 год капитал банка составлял 200 млн марок, а резервы - 112,5 млн марок, что в сумме составляет 312,5 млн марок. Это в шесть раз больше, чем при основании банка.",1.4293627738952637,284
42356,anthropic/claude-3-haiku,short,0.0,Кем представлены головоногие?,примитивными наутилоидами,"Согласно тексту, головоногие представлены двумя современными подклассами:

1. Двужаберные (Coleoidea), который включает в себя осьминогов, кальмаров, каракатиц.

2. Наутилоидеи (Nautiloidea), представленные наутилусами (Nautilus) и Allonautilus.",1.034759283065796,245
33481,anthropic/claude-3-haiku,short,0.0,Какую шерсть перерабптывают По аппаратной системе прядения,короткую шерсть,"Согласно тексту, по аппаратной системе прядения перерабатывают короткую шерсть (тонкую и грубую). Из этой пряжи, которая получается толстой, рыхлой и малопрочной, вырабатывают тонкосуконные и грубосуконные ткани.",1.3028135299682617,212
29396,anthropic/claude-3-haiku,short,0.0,Какова длина микровиллей?,2/3 длины жгутика,"Согласно тексту, длина микровиллей составляет 2/3 длины жгутика хоаноцита.",0.7321984767913818,74
69135,anthropic/claude-3-haiku,short,0.0,"Что, кроме объективной информации, позволяет передавать искусство?","эмоции, настроение, чувства","Согласно тексту, искусство, помимо передачи объективной информации, позволяет передавать эмоции, настроение и чувства.",1.0228967666625977,118
68109,anthropic/claude-3-haiku,short,0.0,"Для чего Ивану Грозному нужна была крепость, сооруженная разборно-сборным способом?",в качестве опорной базы перед походом на Казань,"Согласно тексту, Иван Грозный использовал разборно-сборную деревянную крепость, построенную под руководством И.Г. Выродкова, в качестве опорной базы перед походом на Казань. Таким образом, основная цель создания этой крепости была обеспечить логистическую поддержку военной кампании Ивана Грозного против Казанского ханства.",2.1486284732818604,324
3010,anthropic/claude-3-haiku,short,0.0,Что нужно было сделать нацистскому правительству после упразднения профсоюзов?,облегчить рабочие условия и улучшить индустриальные отношения,"Согласно тексту, после того как профсоюзы были запрещены после 1 мая 1933 года, нацистское правительство было вынуждено облегчить рабочие условия и улучшить индустриальные отношения. Для этого они предприняли следующие шаги:

1. Установили должность доверенного лица предприятия, который должен был назначать минимальные зарплаты и устранять классов",1.3308463096618652,349
32818,anthropic/claude-3-haiku,short,0.0,Что такое метромост?,"мост, по которому проходит линия метрополитена.","Метромост - это мост, по которому проходит линия метрополитена. Он отличается от обычного моста повышенной прочностью, так как поезда метро создают очень сильную вибрацию. Метромосты могут быть одноярусными или двухъярусными, где на верхнем ярусе располагается автомобильная или железная дорога, а на нижнем - линия метро. Также на некотор",1.8437983989715576,339
10831,anthropic/claude-3-haiku,short,0.0,Где всё чаще требуется понимание функций мозга?,"в психологической теории и практике, особенно в области искусственного интеллекта, нейропсихологии, и когнитивной нейробиологии.","Согласно тексту, понимание функций мозга всё чаще требуется в психологической теории и практике, особенно в области искусственного интеллекта, нейропсихологии и когнитивной нейробиологии.",0.9685282707214355,187
80738,anthropic/claude-3-haiku,short,0.0,Какие народы оказали влияние на этногенез финикийцев?,индоевропейские народы моря,"Согласно тексту, на этногенез финикийцев оказали влияние следующие народы:

1. Древнее мезолитическое население Ближнего Востока и Кавказа, с которым финикийцы были генетически родственны, о чем свидетельствует их принадлежность к гаплогруппе J2.

2. Семитские народы, так как финикийцы говорили на семитском языке,",1.213888168334961,315
79771,anthropic/claude-3-haiku,short,0.0,На сколько данный вид морозоустойчив?,выдерживает понижения температуры до −20 °С,"Согласно тексту, исходный вид Rosa setigera, на основе которого были созданы плетистые розы, выдерживает понижения температуры до -20°С.",0.950364351272583,136
7669,anthropic/claude-3-haiku,short,0.0,От чего не зависит или слабо зависит скорость накопления мутаций в данном гене?,от действия естественного отбора,"Согласно тексту, скорость накопления мутаций в данном гене не зависит или слабо зависит от действия естественного отбора. Теория молекулярных часов исходит из того, что большинство мутаций нейтральны, и поэтому скорость их накопления в данном гене не зависит или слабо зависит от естественного отбора, а остается постоянной в течение длительного времени.",1.5039715766906738,354
65759,anthropic/claude-3-haiku,short,0.0,Как часто одиночные осы-бембексы приносят своим личинкам по несколько убитых мух?,ежедневно,"Согласно тексту, одиночные осы-бембексы ежедневно приносят своим личинкам по несколько убитых мух.",0.8949234485626221,98
8218,anthropic/claude-3-haiku,short,0.0,Когда происходит устойчивое залегание снежного покрова в Гомеле?,с 20 декабря по 15 марта,"Согласно тексту, устойчивое залегание снежного покрова в Гомеле происходит с 20 декабря по 15 марта.",0.8228979110717773,100
45169,anthropic/claude-3-haiku,short,0.0,От пожеланий кого на практике зависит исполнение требований нормативов по оборудованию подземных метрополитенов,заказчика,"Согласно тексту, на практике исполнение требований нормативов по оборудованию подземных метрополитенов для использования в качестве бомбоубежища зависит от пожеланий заказчика. Текст указывает, что ""новые станции Московского метрополитена оборудуются металлоконструкциями почти все, тогда как в постсоветском Казанском метрополитене системы обеспечения",1.7352349758148193,352
50269,anthropic/claude-3-haiku,short,0.0,"в какое время Федеральный резервный банк Бостона, в рамках Федеральной резервной системы, способствует ценовой стабильности и устойчивого экономического роста в Новой Англии и нации?",В настоящее время,"Согласно тексту, в настоящее время Федеральный резервный банк Бостона, в рамках Федеральной резервной системы, способствует ценовой стабильности и устойчивого экономического роста в Новой Англии и нации.",3.48661732673645,203
82234,anthropic/claude-3-haiku,short,0.0,Что помимо громадного научного и исторического значения имеет наследие Леонардо да Винчи?,художественную ценность,"Согласно тексту, помимо громадного научного и исторического значения, наследие Леонардо да Винчи имеет также художественную ценность благодаря сжатому, энергичному слогу и необычайно чистому языку.",0.8762423992156982,197
3717,anthropic/claude-3-haiku,short,0.0,Кто выступает в поддержку фискальной политики?,представители кейнсианской мысли,"Согласно тексту, представители кейнсианской мысли выступают в поддержку фискальной политики. Текст указывает, что ""кейнсианцы считают, что фискальная политика намного эффективней монетарной"", в то время как ""монетаристы полагают, что фискальная политика неэффективна"".",1.0596764087677002,268
35675,anthropic/claude-3-haiku,short,0.0,"Какой окончательный итог подводят следователи, если видят противоположное направление в положении тела и веревки?",имело место убийство,"Если следователи видят, что направление натяжения веревки противоположно направлению тяжести тела, то они делают вывод, что имело место убийство, а не самоубийство.",1.1358819007873535,164
23933,anthropic/claude-3-haiku,short,0.0,Сколько лет назад вымерли животные из ряда характерных для плейстоценовой фауны родов?,10—12 тыс. лет назад,"Согласно тексту, ряд характерных для плейстоценовой фауны родов, такие как мамонт, шерстистый носорог, саблезубый смилодон, гигантские наземные ленивцы и дипротодон, вымерли (не без участия человека) по окончании ледникового периода, то есть 10-12 тысяч лет назад.",1.2232587337493896,264
